Date	Depth (m)	Temperature (°C)	Specific Conductance (µS/cm)	DO Concentration (mg/l)	DO Saturation (%)	pH	Chlorophyll (µg/l)	Turbidity (NTU)	Phycocyanin (µg/l)	Provisional	End Check Condition	ParametersOutOfRange	Sonde	
1/2/2019 12:56:00 PM	9.961	8.62	97.81	9.87	84.65	7.34	0.88	1.25	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/2/2019 1:56:00 PM	9.949	8.62	97.78	9.85	84.43	7.33	0.75	1.28	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/2/2019 2:56:00 PM	9.953	8.61	97.74	9.85	84.47	7.33	0.79	1.25	0.16	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/2/2019 3:56:00 PM	9.936	8.61	97.75	9.86	84.53	7.33	0.78	1.29	0.21	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/2/2019 5:56:00 PM	9.934	8.60	97.74	9.86	84.52	7.33	0.92	1.28	0.20	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/2/2019 6:56:00 PM	9.929	8.60	97.74	9.87	84.62	7.33	0.89	1.31	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/2/2019 7:56:00 PM	9.911	8.60	97.78	9.90	84.86	7.34	0.78	1.28	0.16	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/2/2019 8:56:00 PM	9.917	8.60	97.80	9.92	85.05	7.34	0.87	1.24	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/2/2019 9:56:00 PM	9.884	8.60	97.87	9.95	85.23	7.35	0.69	1.30	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/2/2019 10:56:00 PM	9.896	8.60	97.86	9.95	85.29	7.35	0.78	1.25	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/2/2019 11:56:00 PM	9.905	8.61	97.86	9.95	85.24	7.35	0.83	1.32	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 1:56:00 AM	9.948	8.60	97.90	9.95	85.25	7.34	0.86	1.25	0.17	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 2:56:00 AM	9.947	8.60	97.85	9.95	85.28	7.35	0.73	1.27	0.20	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 3:56:00 AM	9.946	8.60	97.82	9.94	85.21	7.35	0.90	1.26	0.16	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 4:56:00 AM	9.934	8.60	97.80	9.95	85.23	7.36	1.02	1.23	0.20	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 5:56:00 AM	9.933	8.60	97.80	9.95	85.25	7.35	0.89	1.24	0.16	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 6:56:00 AM	9.930	8.60	97.77	9.95	85.29	7.36	0.97	1.29	0.17	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 7:56:00 AM	9.926	8.60	97.81	9.94	85.22	7.36	0.93	1.28	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 9:56:00 AM	9.969	8.61	97.85	9.95	85.28	7.36	0.82	1.36	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 10:56:00 AM	9.957	8.61	97.87	9.97	85.42	7.35	0.80	1.30	0.20	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 11:56:00 AM	9.971	8.61	97.83	9.97	85.47	7.35	0.80	1.27	0.20	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 12:56:00 PM	9.942	8.62	97.87	9.97	85.47	7.36	0.84	1.23	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 1:56:00 PM	9.935	8.62	97.88	9.98	85.57	7.36	0.88	1.31	0.16	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 2:56:00 PM	9.942	8.62	97.86	9.97	85.47	7.36	0.78	1.27	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 3:56:00 PM	9.936	8.62	97.89	9.99	85.64	7.36	0.94	1.19	0.17	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 5:56:00 PM	9.928	8.62	97.88	10.01	85.83	7.36	0.93	1.26	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 6:56:00 PM	9.920	8.62	97.83	10.03	85.97	7.36	0.83	1.26	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 7:56:00 PM	9.900	8.63	97.82	10.04	86.10	7.36	0.95	1.28	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 8:56:00 PM	9.891	8.60	97.72	10.00	85.72	7.35	0.84	1.30	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 9:56:00 PM	9.915	8.62	97.81	10.04	86.11	7.36	0.87	1.30	0.15	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 10:56:00 PM	9.904	8.61	97.76	10.03	85.95	7.36	0.93	1.27	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/3/2019 11:56:00 PM	9.890	8.61	97.77	10.03	85.99	7.36	0.83	1.24	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 1:56:00 AM	9.945	8.60	97.74	10.04	86.02	7.35	0.88	1.31	0.21	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 2:56:00 AM	9.923	8.60	97.73	10.05	86.08	7.36	0.77	1.29	0.17	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 3:56:00 AM	9.892	8.60	97.73	10.05	86.09	7.36	0.85	1.24	0.21	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 4:56:00 AM	9.866	8.60	97.75	10.04	86.03	7.36	0.76	1.32	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 5:56:00 AM	9.917	8.60	97.73	10.05	86.08	7.36	0.82	1.31	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 6:56:00 AM	9.921	8.60	97.75	10.05	86.08	7.36	0.85	1.26	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 7:56:00 AM	9.940	8.59	97.75	10.05	86.15	7.36	0.84	1.26	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 9:56:00 AM	9.926	8.59	97.75	10.05	86.10	7.35	0.86	1.30	0.20	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 10:56:00 AM	9.973	8.59	97.73	10.06	86.19	7.36	0.75	1.24	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 11:56:00 AM	9.990	8.58	97.68	10.10	86.53	7.37	0.69	1.29	0.20	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 12:56:00 PM	9.876	8.57	97.60	10.11	86.54	7.37	0.85	1.30	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 1:56:00 PM	9.961	8.57	97.65	10.10	86.47	7.37	0.74	1.32	0.16	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 2:56:00 PM	9.952	8.58	97.67	10.10	86.50	7.37	0.88	1.31	0.16	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 3:56:00 PM	9.957	8.56	97.51	10.14	86.82	7.38	0.95	1.30	0.20	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 5:56:00 PM	9.942	8.55	97.36	10.15	86.92	7.38	0.87	1.31	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 6:56:00 PM	9.943	8.55	97.27	10.17	87.07	7.39	0.97	1.31	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 7:56:00 PM	9.941	8.56	97.30	10.16	87.01	7.39	0.93	1.32	0.21	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 8:56:00 PM	9.935	8.56	97.42	10.16	87.02	7.39	0.91	1.33	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 9:56:00 PM	9.930	8.56	97.44	10.16	86.95	7.40	1.08	1.35	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 10:56:00 PM	9.919	8.56	97.45	10.15	86.92	7.39	0.93	1.32	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/4/2019 11:56:00 PM	9.912	8.56	97.71	10.14	86.77	7.39	1.10	1.27	0.21	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 1:56:00 AM	9.961	8.55	97.63	10.15	86.88	7.39	0.93	1.33	0.21	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 2:56:00 AM	9.955	8.55	97.47	10.15	86.88	7.40	1.07	1.28	0.21	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 3:56:00 AM	9.947	8.55	97.39	10.13	86.73	7.39	1.01	1.31	0.20	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 4:56:00 AM	9.933	8.55	97.38	10.13	86.71	7.39	0.78	1.33	0.20	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 5:56:00 AM	9.924	8.55	97.37	10.13	86.72	7.39	0.87	1.27	0.23	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 6:56:00 AM	9.916	8.55	97.33	10.13	86.68	7.39	0.82	1.31	0.21	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 7:56:00 AM	9.907	8.55	97.37	10.12	86.64	7.39	0.92	1.28	0.20	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 9:56:00 AM	9.963	8.54	97.39	10.12	86.63	7.38	0.94	1.22	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 10:56:00 AM	9.949	8.54	97.34	10.13	86.69	7.39	0.89	1.26	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 11:56:00 AM	9.949	8.54	97.36	10.14	86.76	7.39	0.95	1.25	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 12:56:00 PM	9.926	8.54	97.37	10.14	86.77	7.39	0.85	1.26	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 1:56:00 PM	9.911	8.54	97.37	10.14	86.77	7.38	0.90	1.25	0.21	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 2:56:00 PM	9.910	8.54	97.34	10.15	86.82	7.39	0.85	1.31	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 3:56:00 PM	9.909	8.54	97.40	10.15	86.84	7.40	0.81	1.28	0.22	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 5:56:00 PM	9.937	8.55	97.38	10.13	86.74	7.38	0.98	1.32	0.18	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 6:56:00 PM	9.915	8.56	97.59	10.13	86.70	7.39	0.90	1.24	0.20	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 7:56:00 PM	9.911	8.56	97.58	10.14	86.85	7.39	1.28	1.22	0.21	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 8:56:00 PM	9.907	8.55	97.51	10.13	86.72	7.39	0.94	1.24	0.21	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 9:56:00 PM	9.897	8.56	97.60	10.16	86.98	7.40	1.06	1.31	0.22	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 10:56:00 PM	9.905	8.56	97.60	10.15	86.94	7.40	1.00	1.28	0.21	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/5/2019 11:56:00 PM	9.893	8.57	97.61	10.17	87.05	7.40	1.33	1.30	0.20	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/6/2019 1:56:00 AM	9.919	8.54	97.50	10.13	86.72	7.37	0.91	1.32	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/6/2019 2:56:00 AM	10.109	8.54	97.48	10.17	87.01	7.38	0.82	1.31	0.19	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/6/2019 3:56:00 AM	10.161	8.50	97.16	10.17	86.90	7.37	0.82	1.35	0.16	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/6/2019 4:56:00 AM	10.037	8.48	97.15	10.18	86.99	7.38	0.76	1.36	0.15	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
1/6/2019 5:56:00 AM	10.025	8.49	97.17	10.18	87.05	7.38	0.84	1.37	0.16	No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Good); Temperature (N/A); 		Patty	
