Date	Depth (m)	Temperature (°C)	Specific Conductance (µS/cm)	DO Concentration (mg/l)	DO Saturation (%)	pH	Chlorophyll (µg/l)	Turbidity (NTU)	Phycocyanin (µg/l)	Provisional	End Check Condition	ParametersOutOfRange	Sonde	
1/3/2011 9:57:00 PM	9.970	8.08	97.00	9.40	79.00	7.72	4.90	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/3/2011 10:57:00 PM	9.970	8.06	97.00	9.40	79.00	7.72	4.20	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/3/2011 11:57:00 PM	9.970	8.07	97.00	9.40	79.00	7.71	3.60	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 2:57:00 AM	10.020	8.07	97.00	9.40	79.00	7.72	6.30	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 3:57:00 AM	10.030	8.06	97.00	9.40	79.00	7.71	5.10	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 4:57:00 AM	10.020	8.06	97.00	9.40	79.00	7.75	3.70	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 5:57:00 AM	10.030	8.06	97.00	9.40	79.00	7.71	4.40	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 6:57:00 AM	10.030	8.05	97.00	9.40	79.00	7.72	5.00	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 7:57:00 AM	10.020	8.05	97.00	9.40	79.00	7.71	4.30	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 10:57:00 AM	10.000	8.03	97.00	9.40	79.00	7.62	4.70	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 11:57:00 AM	10.000	8.04	97.00	9.40	79.00	7.71	4.80	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 12:57:00 PM	9.990	8.04	97.00	9.40	80.00	7.71	5.00	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 1:57:00 PM	9.990	8.04	97.00	9.40	79.00	7.62	4.20	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 2:57:00 PM	9.990	8.05	97.00	9.40	79.00	7.71	3.70	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 3:57:00 PM	10.000	8.04	97.00	9.40	79.00	7.72	5.20	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 6:57:00 PM	10.000	8.04	97.00	9.40	79.00	7.71	3.50	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 7:57:00 PM	10.000	8.04	97.00	9.40	79.00	7.72	3.90	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 8:57:00 PM	10.000	8.03	97.00	9.40	79.00	7.71	5.60	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 9:57:00 PM	10.010	8.03	97.00	9.40	79.00	7.71	4.50	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 10:57:00 PM	10.020	8.03	97.00	9.40	79.00	7.71	5.10	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/4/2011 11:57:00 PM	10.010	8.03	97.00	9.40	79.00	7.72	4.90	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 2:57:00 AM	9.970	8.02	97.00	9.40	79.00	7.72	4.10	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 3:57:00 AM	9.980	8.02	97.00	9.40	79.00	7.72	5.60	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 4:57:00 AM	9.980	8.02	97.00	9.40	79.00	7.62	3.10	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 5:57:00 AM	9.970	8.02	97.00	9.40	79.00	7.71	5.50	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 6:57:00 AM	9.970	8.02	97.00	9.40	79.00	7.71	4.10	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 7:57:00 AM	9.970	8.01	97.00	9.40	79.00	7.71	3.80	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 10:57:00 AM	10.080	7.99	97.00	9.40	79.00	7.71	3.60	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 11:57:00 AM	10.070	7.99	97.00	9.40	79.00	7.72	3.80	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 12:57:00 PM	10.080	7.99	97.00	9.40	79.00	7.72	4.60	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 1:57:00 PM	10.080	7.99	97.00	9.40	79.00	7.70	3.80	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 2:57:00 PM	10.080	7.99	97.00	9.40	79.00	7.71	4.70	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 3:57:00 PM	10.080	7.99	97.00	9.40	79.00	7.70	4.00	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 6:57:00 PM	10.030	7.99	97.00	9.40	79.00	7.62	4.20	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 7:57:00 PM	10.030	7.99	97.00	9.40	80.00	7.72	6.30	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 8:57:00 PM	10.020	8.00	97.00	9.40	79.00	7.71	5.70	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 9:57:00 PM	10.020	7.99	97.00	9.40	79.00	7.71	3.60	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 10:57:00 PM	10.020	8.00	97.00	9.40	79.00	7.74	2.50	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/5/2011 11:57:00 PM	10.030	7.99	97.00	9.40	79.00	7.71	5.90	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 2:57:00 AM	10.020	8.00	97.00	9.40	80.00	7.71	4.50	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 3:57:00 AM	10.020	8.00	97.00	9.40	79.00	7.72	2.90	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 4:57:00 AM	10.020	7.99	97.00	9.40	79.00	7.72	4.10	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 5:57:00 AM	10.020	8.00	97.00	9.40	80.00	7.62	3.90	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 6:57:00 AM	10.010	8.00	97.00	9.40	79.00	7.71	4.70	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 7:57:00 AM	10.010	7.99	97.00	9.40	79.00	7.72	4.90	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 10:57:00 AM	10.040	8.00	97.00	9.40	79.00	7.72	4.30	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 11:57:00 AM	10.020	8.00	97.00	9.40	79.00	7.74	5.20	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 12:57:00 PM	10.020	8.00	97.00	9.40	80.00	7.72	4.90	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 1:57:00 PM	10.020	8.00	97.00	9.40	80.00	7.72	4.30	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 2:57:00 PM	10.030	8.01	97.00	9.40	80.00	7.71	4.80	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 3:57:00 PM	10.010	8.02	97.00	9.50	80.00	7.71	4.80	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 6:57:00 PM	10.090	8.01	97.00	9.50	80.00	7.72	4.60	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 7:57:00 PM	10.070	8.01	97.00	9.50	80.00	7.72	3.80	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 8:57:00 PM	10.060	8.01	97.00	9.50	80.00	7.72	3.60	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 9:57:00 PM	10.070	8.01	97.00	9.50	80.00	7.72	6.00	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 10:57:00 PM	10.050	8.01	97.00	9.50	80.00	7.71	4.40	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/6/2011 11:57:00 PM	10.040	8.01	97.00	9.50	80.00	7.73	4.10	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/7/2011 2:57:00 AM	10.030	8.01	97.00	9.50	80.00	7.73	3.50	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/7/2011 3:57:00 AM	10.000	8.00	97.00	9.50	80.00	7.72	4.40	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/7/2011 4:57:00 AM	10.040	8.00	97.00	9.50	80.00	7.75	6.20	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/7/2011 5:57:00 AM	10.040	8.00	97.00	9.50	80.00	7.71	5.40	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/7/2011 6:57:00 AM	9.990	8.00	97.00	9.50	80.00	7.70	4.70	0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/7/2011 7:57:00 AM	9.970	8.00	97.00	9.50	80.00	7.71	4.00	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
1/7/2011 10:57:00 AM	10.070	7.99	97.00	9.50	80.00	7.72	5.20	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
