Date	Depth (m)	Temperature (°C)	Specific Conductance (µS/cm)	DO Concentration (mg/l)	DO Saturation (%)	pH	Chlorophyll (µg/l)	Turbidity (NTU)	Phycocyanin (µg/l)	Provisional	End Check Condition	ParametersOutOfRange	Sonde	
3/10/2016 3:55:00 AM	10.234	8.16	93.00	9.80	83.10	7.40	0.80	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 4:55:00 AM	10.126	8.15	94.00	9.82	83.20	7.41	-4.80	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/10/2016 5:55:00 AM	9.936	8.14	94.00	9.82	83.20	7.42	5.10	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 6:55:00 AM	10.199	8.12	94.00	9.80	83.00	7.39	-3.50	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/10/2016 7:55:00 AM	9.970	8.10	94.00	9.78	82.80	7.40	-1.80	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 9:55:00 AM	9.913	8.11	94.00	9.77	82.70	7.40	3.60	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 10:55:00 AM	9.991	8.13	94.00	9.78	82.90	7.41	1.80	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 11:55:00 AM	9.935	8.14	93.00	9.80	83.10	7.40	-2.00	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 12:55:00 PM	9.944	8.14	93.00	9.80	83.00	7.40	1.80	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 1:55:00 PM	10.100	8.14	94.00	9.82	83.20	7.42	4.10	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 2:55:00 PM	9.952	8.15	94.00	9.83	83.30	7.43	1.70	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 3:55:00 PM	10.036	8.14	94.00	9.84	83.30	7.45	3.60	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 5:55:00 PM	9.972	8.17	94.00	9.83	83.40	7.46	-3.80	0.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/10/2016 6:55:00 PM	10.012	8.16	94.00	9.83	83.40	7.47	-0.40	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 7:55:00 PM	9.963	8.16	94.00	9.84	83.40	7.48	-0.20	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 8:55:00 PM	9.994	8.15	94.00	9.84	83.40	7.49	0.90	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 9:55:00 PM	10.002	8.15	94.00	9.86	83.60	7.50	0.00	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 10:55:00 PM	9.988	8.14	94.00	9.84	83.40	7.51	2.20	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/10/2016 11:55:00 PM	9.983	8.15	94.00	9.84	83.40	7.50	0.60	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 1:55:00 AM	10.045	8.15	94.00	9.82	83.30	7.51	-0.90	0.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 2:55:00 AM	10.035	8.15	94.00	9.80	83.10	7.47	-3.00	0.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/11/2016 3:55:00 AM	10.016	8.15	94.00	9.83	83.30	7.50	8.80	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 4:55:00 AM	10.004	8.13	94.00	9.82	83.20	7.48	-2.90	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/11/2016 5:55:00 AM	9.992	8.12	94.00	9.82	83.20	7.48	-0.90	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 6:55:00 AM	9.984	8.13	94.00	9.81	83.10	7.49	2.00	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 7:55:00 AM	9.975	8.14	94.00	9.82	83.20	7.48	-0.90	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 9:55:00 AM	10.019	8.14	94.00	9.79	82.90	7.43	4.00	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 10:55:00 AM	9.998	8.14	94.00	9.83	83.30	7.49	1.60	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 11:55:00 AM	9.980	8.15	94.00	9.82	83.20	7.51	-3.20	0.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/11/2016 12:55:00 PM	9.991	8.15	94.00	9.83	83.30	7.48	6.60	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 1:55:00 PM	9.980	8.16	94.00	9.85	83.50	7.47	3.50	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 2:55:00 PM	10.000	8.22	94.00	9.85	83.60	7.47	0.30	0.50		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 3:55:00 PM	9.986	8.15	94.00	9.81	83.20	7.49	3.00	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 5:55:00 PM	10.013	8.16	94.00	9.83	83.30	7.47	1.90	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 6:55:00 PM	9.994	8.16	94.00	9.82	83.30	7.51	0.10	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 7:55:00 PM	9.997	8.16	94.00	9.81	83.10	7.51	1.30	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 8:55:00 PM	9.997	8.16	94.00	9.83	83.30	7.51	0.20	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 9:55:00 PM	10.003	8.17	94.00	9.85	83.50	7.53	-0.50	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 10:55:00 PM	10.008	8.17	94.00	9.84	83.50	7.48	1.10	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/11/2016 11:55:00 PM	10.006	8.17	94.00	9.81	83.20	7.48	7.40	0.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 1:55:00 AM	10.010	8.19	95.00	9.79	83.10	7.48	-2.30	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/12/2016 2:55:00 AM	10.012	8.21	95.00	9.82	83.40	7.49	-1.30	0.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 3:55:00 AM	10.010	8.20	95.00	9.79	83.10	7.50	-3.80	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/12/2016 4:55:00 AM	10.013	8.24	95.00	9.85	83.60	7.49	-0.90	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 5:55:00 AM	9.976	8.24	95.00	9.86	83.80	7.46	-0.30	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 6:55:00 AM	10.077	8.30	95.00	9.87	84.00	7.47	2.70	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 7:55:00 AM	9.970	8.33	95.00	9.91	84.40	7.49	-2.00	0.50		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 9:55:00 AM	10.012	8.27	95.00	9.88	84.00	7.48	1.10	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 10:55:00 AM	10.071	8.27	95.00	9.87	83.90	7.43	0.50	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 11:55:00 AM	9.981	8.33	95.00	9.92	84.40	7.49	-0.80	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 12:55:00 PM	9.966	8.31	95.00	9.93	84.50	7.50	1.70	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 1:55:00 PM	10.001	8.35	95.00	9.95	84.70	7.50	5.60	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 2:55:00 PM	9.965	8.32	95.00	9.93	84.50	7.47	1.80	1.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 3:55:00 PM	9.951	8.32	95.00	9.92	84.50	7.49	4.40	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 5:55:00 PM	9.883	8.32	95.00	9.94	84.60	7.49	-3.60	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/12/2016 6:55:00 PM	9.983	8.32	95.00	9.92	84.40	7.47	1.10	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 7:55:00 PM	9.868	8.31	95.00	9.91	84.30	7.48	0.30	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 8:55:00 PM	9.912	8.30	95.00	9.88	84.10	7.51	1.90	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 9:55:00 PM	10.002	8.29	95.00	9.92	84.40	7.49	0.00	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 10:55:00 PM	9.914	8.29	95.00	9.91	84.30	7.50	0.60	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/12/2016 11:55:00 PM	9.941	8.29	95.00	9.91	84.30	7.52	0.60	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 1:55:00 AM	10.031	8.28	95.00	9.87	83.90	7.48	6.50	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 2:55:00 AM	10.004	8.28	95.00	9.87	84.00	7.50	-1.10	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 3:55:00 AM	9.997	8.28	95.00	9.89	84.10	7.50	7.30	0.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 4:55:00 AM	9.983	8.27	95.00	9.87	83.90	7.52	-1.90	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 5:55:00 AM	9.979	8.27	95.00	9.87	83.90	7.54	-1.80	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 6:55:00 AM	9.946	8.27	95.00	9.88	84.00	7.52	7.30	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 7:55:00 AM	9.930	8.27	95.00	9.89	84.10	7.53	2.50	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 9:55:00 AM	9.984	8.26	95.00	9.84	83.60	7.47	0.60	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 10:55:00 AM	9.957	8.26	95.00	9.88	84.00	7.49	0.20	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 11:55:00 AM	10.000	8.26	95.00	9.88	84.00	7.48	2.10	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 12:55:00 PM	9.976	8.27	95.00	9.88	84.00	7.45	0.00	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 1:55:00 PM	9.854	8.25	95.00	9.87	83.90	7.45	-5.00	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/13/2016 2:55:00 PM	10.092	8.24	95.00	9.85	83.60	7.45	-6.60	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/13/2016 3:55:00 PM	10.035	8.22	95.00	9.85	83.60	7.44	-1.30	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 5:55:00 PM	9.994	8.21	94.00	9.80	83.20	7.45	5.50	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 6:55:00 PM	9.914	8.20	95.00	9.86	83.70	7.45	3.40	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 7:55:00 PM	10.062	8.20	95.00	9.81	83.30	7.47	-1.60	0.50		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 8:55:00 PM	10.024	8.20	94.00	9.82	83.30	7.47	4.90	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 9:55:00 PM	10.059	8.13	94.00	9.81	83.10	7.45	2.20	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 10:55:00 PM	10.113	8.17	93.00	9.83	83.30	7.42	4.30	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/13/2016 11:55:00 PM	9.974	8.13	94.00	9.81	83.10	7.47	-0.20	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/14/2016 1:55:00 AM	9.940	8.15	94.00	9.80	83.10	7.42	0.80	0.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/14/2016 2:55:00 AM	10.001	8.13	94.00	9.81	83.10	7.44	1.30	0.50		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/14/2016 3:55:00 AM	10.038	8.14	94.00	9.82	83.20	7.46	5.40	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/14/2016 4:55:00 AM	10.042	8.14	94.00	9.84	83.30	7.46	0.80	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/14/2016 5:55:00 AM	9.897	8.15	94.00	9.82	83.20	7.44	4.00	0.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/14/2016 6:55:00 AM	10.116	8.15	94.00	9.82	83.30	7.44	-2.20	0.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/14/2016 7:55:00 AM	10.102	8.15	94.00	9.81	83.10	7.45	-2.40	2.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/14/2016 8:55:00 AM	10.115	8.14	94.00	9.81	83.10	7.45	-1.50	0.40		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/14/2016 9:55:00 AM	10.165	8.14	94.00	9.83	83.30	7.46	0.10	0.50		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/14/2016 10:55:00 AM	10.076	8.16	94.00	9.88	83.70	7.44	-3.90	0.50		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	JTH	
3/14/2016 11:55:00 AM	10.138	8.18	94.00	9.85	83.60	7.44	4.20	0.50		Yes	DO (Poor); Chlorophyll (Poor); Conductivity (Poor); Turbidity (Poor); pH (Poor); Phycocyanin (Poor); Temperature (N/A); 			
3/14/2016 12:55:00 PM	10.136	8.20	94.00	9.87	83.70	7.47	4.20	0.30		Yes	DO (Poor); Chlorophyll (Poor); Conductivity (Poor); Turbidity (Poor); pH (Poor); Phycocyanin (Poor); Temperature (N/A); 			
3/17/2016 10:55:00 AM	10.009	8.29	95.00	9.98	84.90	7.48	1.30	0.30		No	DO (Fair); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/17/2016 11:55:00 AM	10.019	8.30	95.00	9.98	84.90	7.51	2.90	0.30		No	DO (Fair); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/17/2016 12:55:00 PM	10.008	8.28	95.00	9.97	84.80	7.51	15.90	0.70		No	DO (Fair); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
3/17/2016 1:55:00 PM	10.019	8.29	95.00	9.96	84.80	7.52	-0.70	0.40		No	DO (Fair); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		JTH	
