Date	Depth (m)	Temperature (°C)	Specific Conductance (µS/cm)	DO Concentration (mg/l)	DO Saturation (%)	pH	Chlorophyll (µg/l)	Turbidity (NTU)	Phycocyanin (µg/l)	Provisional	End Check Condition	ParametersOutOfRange	Sonde	
1/4/2018 3:56:00 AM	9.941	7.90	96.93	10.35	87.23	7.44	0.95	0.75		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 4:56:00 AM	9.941	7.90	96.92	10.36	87.25	7.44	0.92	0.75		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 5:56:00 AM	9.942	7.90	96.95	10.35	87.20	7.44	0.72	0.77		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 6:56:00 AM	9.943	7.90	96.94	10.35	87.20	7.44	0.87	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 7:56:00 AM	9.936	7.89	96.91	10.35	87.17	7.44	0.80	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 11:56:00 AM	10.008	7.90	97.11	10.34	87.11	7.44	0.61	0.73		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 12:56:00 PM	10.001	7.91	97.18	10.36	87.28	7.44	0.71	0.75		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 1:56:00 PM	10.004	7.91	97.17	10.35	87.19	7.44	0.80	0.75		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 2:56:00 PM	9.999	7.91	97.19	10.36	87.31	7.45	0.81	0.78		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 3:56:00 PM	9.998	7.91	97.18	10.35	87.25	7.44	0.96	0.76		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 5:56:00 PM	9.943	7.91	97.22	10.35	87.24	7.45	0.97	0.74		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 6:56:00 PM	9.941	7.91	97.19	10.35	87.25	7.45	0.79	0.76		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 7:56:00 PM	9.943	7.91	97.19	10.35	87.19	7.45	0.90	0.79		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 8:56:00 PM	9.941	7.91	97.18	10.35	87.23	7.45	0.92	0.86		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 9:56:00 PM	9.942	7.91	97.18	10.35	87.20	7.45	0.88	0.77		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 10:56:00 PM	9.944	7.91	97.14	10.36	87.29	7.44	0.96	0.74		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/4/2018 11:56:00 PM	9.939	7.91	97.16	10.37	87.35	7.45	0.91	0.73		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/5/2018 1:56:00 AM	9.951	7.91	97.12	10.36	87.32	7.45	0.80	0.76		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/5/2018 2:56:00 AM	9.950	7.91	97.12	10.35	87.21	7.44	0.85	0.78		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/5/2018 3:56:00 AM	9.949	7.91	97.10	10.34	87.17	7.45	0.78	0.76		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/5/2018 4:56:00 AM	9.947	7.91	97.07	10.35	87.17	7.44	0.90	0.72		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/5/2018 5:56:00 AM	9.942	7.91	97.08	10.35	87.19	7.44	0.88	0.75		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/5/2018 6:56:00 AM	9.944	7.91	97.06	10.37	87.36	7.45	1.09	0.74		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/5/2018 7:56:00 AM	9.958	7.91	97.05	10.37	87.38	7.45	0.96	0.69		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Patty	
1/8/2018 9:56:00 AM	10.065	7.85	96.92	10.47	88.08	7.33	0.50	0.77		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/8/2018 10:56:00 AM	10.036	7.85	96.94	10.46	88.05	7.37	0.63	0.78		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/8/2018 11:56:00 AM	10.030	7.86	96.94	10.48	88.18	7.40	0.72	0.74		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/8/2018 12:56:00 PM	10.030	7.86	96.94	10.48	88.22	7.41	0.55	0.74		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/8/2018 1:56:00 PM	10.022	7.86	96.94	10.48	88.16	7.41	0.62	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/8/2018 2:56:00 PM	10.019	7.86	96.92	10.48	88.19	7.42	0.65	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/8/2018 3:56:00 PM	10.010	7.86	96.93	10.48	88.18	7.43	0.68	0.74		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/8/2018 5:56:00 PM	9.935	7.86	96.93	10.48	88.16	7.43	0.98	0.79		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/8/2018 6:56:00 PM	9.934	7.86	96.92	10.48	88.23	7.43	0.70	0.77		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/8/2018 7:56:00 PM	9.930	7.86	96.92	10.47	88.12	7.43	0.73	0.77		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/8/2018 8:56:00 PM	9.920	7.86	96.92	10.48	88.19	7.42	0.62	0.77		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/8/2018 9:56:00 PM	9.919	7.86	96.92	10.48	88.20	7.42	0.77	0.79		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/8/2018 10:56:00 PM	9.916	7.86	96.90	10.47	88.15	7.42	0.84	0.77		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/8/2018 11:56:00 PM	9.915	7.86	96.92	10.48	88.21	7.43	0.76	0.75		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 1:56:00 AM	9.927	7.86	96.91	10.48	88.17	7.43	0.79	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 2:56:00 AM	9.927	7.86	96.93	10.48	88.25	7.42	0.77	0.77		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 3:56:00 AM	9.921	7.86	96.91	10.48	88.23	7.42	0.80	0.76		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 4:56:00 AM	9.918	7.86	96.90	10.48	88.22	7.42	0.76	0.77		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 5:56:00 AM	9.916	7.87	96.88	10.51	88.47	7.42	0.83	0.76		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 6:56:00 AM	9.919	7.86	96.90	10.49	88.29	7.42	0.80	0.74		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 7:56:00 AM	9.924	7.87	96.84	10.53	88.64	7.43	1.09	0.75		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 9:56:00 AM	9.945	7.87	96.86	10.52	88.56	7.43	0.76	0.81		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 10:56:00 AM	9.952	7.87	96.83	10.53	88.67	7.42	0.73	0.75		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 11:56:00 AM	9.958	7.87	96.84	10.52	88.54	7.42	0.88	0.76		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 12:56:00 PM	9.963	7.87	96.87	10.52	88.57	7.43	0.73	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 1:56:00 PM	9.962	7.87	96.85	10.52	88.56	7.42	0.66	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 2:56:00 PM	9.972	7.86	96.86	10.52	88.54	7.42	0.75	0.77		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 3:56:00 PM	9.976	7.86	96.87	10.51	88.44	7.42	0.76	0.73		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 5:56:00 PM	9.933	7.87	96.85	10.54	88.74	7.43	0.85	0.77		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 6:56:00 PM	9.941	7.87	96.85	10.54	88.73	7.42	0.85	0.77		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 7:56:00 PM	9.946	7.86	96.85	10.55	88.76	7.42	0.85	0.86		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 8:56:00 PM	9.954	7.86	96.85	10.55	88.75	7.41	0.67	0.76		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 9:56:00 PM	9.972	7.86	96.87	10.53	88.64	7.42	0.75	0.79		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 10:56:00 PM	9.969	7.85	96.85	10.54	88.70	7.42	0.69	0.74		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/9/2018 11:56:00 PM	9.969	7.85	96.87	10.54	88.66	7.42	0.74	0.78		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 1:56:00 AM	9.951	7.83	96.87	10.55	88.72	7.43	0.75	0.76		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 2:56:00 AM	9.960	7.84	96.87	10.53	88.58	7.41	0.73	0.78		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 3:56:00 AM	9.953	7.83	96.87	10.54	88.66	7.42	0.65	0.78		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 4:56:00 AM	9.955	7.83	96.85	10.54	88.68	7.41	0.76	0.76		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 5:56:00 AM	9.970	7.83	96.85	10.54	88.64	7.42	0.74	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 6:56:00 AM	9.967	7.83	96.88	10.54	88.62	7.41	0.77	0.76		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 7:56:00 AM	9.979	7.82	96.90	10.53	88.57	7.42	0.76	0.78		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 9:56:00 AM	9.953	7.82	96.92	10.53	88.56	7.42	0.60	0.74		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 10:56:00 AM	9.965	7.83	96.91	10.54	88.64	7.41	0.59	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 11:56:00 AM	9.957	7.83	96.89	10.54	88.61	7.41	0.67	0.79		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 12:56:00 PM	9.964	7.82	96.89	10.53	88.57	7.41	0.58	0.74		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 1:56:00 PM	9.967	7.83	96.90	10.54	88.61	7.41	0.62	0.78		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 2:56:00 PM	9.970	7.83	96.89	10.54	88.68	7.42	0.68	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 3:56:00 PM	9.966	7.83	96.90	10.55	88.76	7.42	0.68	0.76		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 5:56:00 PM	9.954	7.83	96.87	10.56	88.82	7.42	0.83	0.77		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 6:56:00 PM	9.961	7.83	96.86	10.57	88.91	7.42	0.72	0.75		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 7:56:00 PM	9.955	7.82	96.85	10.58	88.94	7.42	0.83	0.75		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 8:56:00 PM	9.952	7.83	96.84	10.57	88.91	7.42	0.71	0.78		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 9:56:00 PM	9.951	7.82	96.83	10.58	88.94	7.42	0.87	0.72		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
1/10/2018 10:56:00 PM	9.944	7.82	96.85	10.56	88.84	7.42	0.73	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Mindy	
