Date	Depth (m)	Temperature (°C)	Specific Conductance (µS/cm)	DO Concentration (mg/l)	DO Saturation (%)	pH	Chlorophyll (µg/l)	Turbidity (NTU)	Phycocyanin (µg/l)	Provisional	End Check Condition	ParametersOutOfRange	Sonde	
1/1/2017 8:55:00 PM	10.021	8.19	94.00	8.76	74.30	7.39	4.90	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/1/2017 9:55:00 PM	10.030	8.19	94.00	8.76	74.30	7.39	0.00	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/1/2017 10:55:00 PM	10.030	8.18	94.00	8.77	74.40	7.38	0.40	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/1/2017 11:55:00 PM	10.029	8.18	94.00	8.79	74.50	7.37	2.60	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 1:55:00 AM	10.049	8.16	94.00	8.77	74.40	7.37	4.60	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 2:55:00 AM	10.059	8.15	94.00	8.78	74.40	7.39	-2.00	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 3:55:00 AM	10.086	8.14	94.00	8.77	74.40	7.37	0.40	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 4:55:00 AM	10.075	8.13	94.00	8.77	74.30	7.38	4.90	-1.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 5:55:00 AM	10.076	8.11	94.00	8.77	74.20	7.39	-2.10	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	C3PO	
1/2/2017 6:55:00 AM	10.092	8.13	94.00	8.77	74.30	7.38	-3.80	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	C3PO	
1/2/2017 7:55:00 AM	10.098	8.11	94.00	8.77	74.30	7.38	-3.50	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	C3PO	
1/2/2017 9:55:00 AM	9.969	8.12	94.00	8.77	74.20	7.38	1.50	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 10:55:00 AM	9.980	8.09	94.00	8.78	74.30	7.38	3.20	-0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 11:55:00 AM	9.973	8.10	94.00	8.78	74.30	7.38	0.60	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 12:55:00 PM	9.963	8.10	94.00	8.78	74.40	7.36	6.20	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 1:55:00 PM	9.984	8.10	94.00	8.80	74.50	7.38	8.20	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 2:55:00 PM	9.991	8.10	94.00	8.80	74.50	7.39	-1.60	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 3:55:00 PM	10.001	8.09	94.00	8.79	74.40	7.39	7.70	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 5:55:00 PM	10.060	8.08	94.00	8.79	74.40	7.38	1.30	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 6:55:00 PM	10.075	8.07	94.00	8.80	74.50	7.39	-0.80	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 7:55:00 PM	10.080	8.07	94.00	8.80	74.50	7.39	2.10	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 8:55:00 PM	10.084	8.07	94.00	8.80	74.50	7.38	4.60	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 9:55:00 PM	10.101	8.07	94.00	8.81	74.50	7.38	3.20	-0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/2/2017 10:55:00 PM	10.101	8.06	94.00	8.81	74.50	7.39	-4.40	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	C3PO	
1/2/2017 11:55:00 PM	10.105	8.04	94.00	8.81	74.50	7.38	3.60	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 1:55:00 AM	10.011	8.03	94.00	8.81	74.40	7.37	0.00	-1.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 2:55:00 AM	10.024	8.01	94.00	8.80	74.30	7.38	-1.90	-0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 3:55:00 AM	10.017	8.00	94.00	8.79	74.30	7.39	-1.50	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 4:55:00 AM	10.028	7.97	94.00	8.82	74.50	7.38	3.90	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 5:55:00 AM	10.043	7.98	94.00	8.81	74.40	7.37	-1.50	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 6:55:00 AM	10.038	7.96	94.00	8.80	74.30	7.39	2.60	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 7:55:00 AM	10.079	7.96	94.00	8.83	74.50	7.37	3.20	-0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 9:55:00 AM	10.019	7.98	94.00	8.79	74.20	7.38	-5.20	-0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	C3PO	
1/3/2017 10:55:00 AM	10.012	7.99	94.00	8.82	74.50	7.39	5.40	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 11:55:00 AM	10.006	8.00	94.00	8.81	74.40	7.39	0.20	-0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 12:55:00 PM	10.034	8.01	94.00	8.80	74.40	7.38	5.20	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 1:55:00 PM	10.013	8.02	94.00	8.82	74.50	7.39	4.30	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 2:55:00 PM	10.004	8.01	94.00	8.81	74.40	7.37	-3.90	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	C3PO	
1/3/2017 3:55:00 PM	9.994	8.01	94.00	8.81	74.40	7.36	3.20	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 5:55:00 PM	9.997	7.99	94.00	8.80	74.30	7.36	1.80	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 6:55:00 PM	10.021	7.99	94.00	8.81	74.40	7.37	1.80	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 7:55:00 PM	9.997	7.97	94.00	8.79	74.20	7.38	4.10	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 8:55:00 PM	10.005	7.98	95.00	8.80	74.30	7.39	6.60	-1.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 9:55:00 PM	9.999	7.99	95.00	8.80	74.30	7.39	2.10	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 10:55:00 PM	10.006	8.00	94.00	8.78	74.20	7.38	2.70	-1.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/3/2017 11:55:00 PM	9.992	7.99	95.00	8.79	74.30	7.39	3.10	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 1:55:00 AM	10.039	7.99	95.00	8.80	74.30	7.37	3.00	-0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 2:55:00 AM	10.003	7.96	95.00	8.79	74.20	7.37	7.10	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 3:55:00 AM	10.048	7.95	94.00	8.82	74.40	7.39	-1.90	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 4:55:00 AM	10.033	7.97	95.00	8.80	74.20	7.38	-2.00	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 5:55:00 AM	10.030	7.94	95.00	8.82	74.30	7.39	2.60	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 6:55:00 AM	10.036	7.95	95.00	8.81	74.30	7.39	-4.90	-0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	C3PO	
1/4/2017 7:55:00 AM	10.046	7.94	95.00	8.80	74.20	7.39	2.40	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 9:55:00 AM	10.049	7.96	95.00	8.80	74.20	7.38	-1.30	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 10:55:00 AM	10.051	7.96	95.00	8.80	74.20	7.38	-1.80	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 11:55:00 AM	10.045	7.96	95.00	8.80	74.30	7.39	-1.30	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 12:55:00 PM	10.061	7.98	95.00	8.81	74.40	7.39	5.60	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 1:55:00 PM	10.052	7.99	95.00	8.80	74.30	7.39	0.70	-0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 2:55:00 PM	10.066	7.98	95.00	8.79	74.20	7.39	-1.10	-0.70		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 3:55:00 PM	10.063	7.99	95.00	8.83	74.50	7.40	1.70	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 5:55:00 PM	10.042	7.95	95.00	8.80	74.20	7.39	4.20	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 6:55:00 PM	10.053	7.95	95.00	8.79	74.20	7.38	-0.80	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 7:55:00 PM	10.052	7.94	95.00	8.81	74.30	7.38	-0.30	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 8:55:00 PM	10.053	7.93	95.00	8.82	74.40	7.39	-2.10	-0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	C3PO	
1/4/2017 9:55:00 PM	10.040	7.92	95.00	8.81	74.20	7.39	5.90	-1.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 10:55:00 PM	10.060	7.92	95.00	8.82	74.30	7.39	1.80	2.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/4/2017 11:55:00 PM	10.053	7.90	95.00	8.82	74.30	7.40	2.00	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 1:55:00 AM	9.919	7.88	95.00	8.81	74.20	7.40	2.20	-1.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 2:55:00 AM	9.916	7.86	95.00	8.82	74.20	7.40	0.10	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 3:55:00 AM	9.902	7.86	95.00	8.83	74.30	7.39	0.40	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 4:55:00 AM	9.933	7.86	95.00	8.83	74.30	7.39	-0.50	-0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 5:55:00 AM	9.905	7.85	95.00	8.82	74.20	7.40	-2.20	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	C3PO	
1/5/2017 6:55:00 AM	9.897	7.84	95.00	8.82	74.20	7.39	5.10	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 7:55:00 AM	9.896	7.83	95.00	8.84	74.30	7.40	-0.40	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 9:55:00 AM	9.907	7.83	95.00	8.82	74.20	7.40	2.30	-0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 10:55:00 AM	9.901	7.84	95.00	8.82	74.20	7.40	3.80	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 11:55:00 AM	9.890	7.87	95.00	8.84	74.50	7.40	-1.00	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 12:55:00 PM	9.881	7.86	95.00	8.85	74.40	7.40	-0.90	-0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 1:55:00 PM	9.887	7.85	95.00	8.82	74.20	7.40	5.50	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 2:55:00 PM	9.868	7.87	95.00	8.83	74.30	7.41	1.30	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 3:55:00 PM	9.875	7.88	95.00	8.85	74.50	7.41	-2.40	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	C3PO	
1/5/2017 5:55:00 PM	10.060	7.85	95.00	8.84	74.40	7.40	5.20	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 6:55:00 PM	10.058	7.83	95.00	8.84	74.30	7.40	1.60	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 7:55:00 PM	10.055	7.81	95.00	8.87	74.50	7.41	-1.90	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 8:55:00 PM	10.048	7.80	95.00	8.86	74.40	7.41	-4.10	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 	ChlorophyllA;	C3PO	
1/5/2017 9:55:00 PM	10.052	7.79	94.00	8.85	74.40	7.41	7.40	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 10:55:00 PM	10.052	7.78	95.00	8.85	74.40	7.41	1.50	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/5/2017 11:55:00 PM	10.040	7.77	94.00	8.86	74.40	7.40	0.10	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/6/2017 1:55:00 AM	10.017	7.76	94.00	8.85	74.30	7.39	3.80	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/6/2017 2:55:00 AM	10.014	7.74	94.00	8.86	74.30	7.41	0.80	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/6/2017 3:55:00 AM	10.014	7.75	95.00	8.87	74.40	7.41	5.60	-0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/6/2017 4:55:00 AM	10.010	7.74	94.00	8.86	74.40	7.41	3.70	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/6/2017 5:55:00 AM	10.002	7.76	94.00	8.85	74.30	7.41	2.70	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/6/2017 6:55:00 AM	9.995	7.74	94.00	8.85	74.30	7.41	4.30	-1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
1/6/2017 7:55:00 AM	10.010	7.74	95.00	8.86	74.30	7.40	0.40	-0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		C3PO	
