Date	Depth (m)	Temperature (°C)	Specific Conductance (µS/cm)	DO Concentration (mg/l)	DO Saturation (%)	pH	Chlorophyll (µg/l)	Turbidity (NTU)	Phycocyanin (µg/l)	Provisional	End Check Condition	ParametersOutOfRange	Sonde	
2/19/2008 7:56:00 PM	10.090	6.37	98.00	12.29	99.70	7.72	4.60	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/19/2008 8:56:00 PM	10.100	6.36	98.00	12.23	99.10	7.71	4.80	1.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/19/2008 9:56:00 PM	10.110	6.37	98.00	12.28	99.60	7.73	6.20	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/19/2008 10:56:00 PM	10.110	6.37	98.00	12.30	99.70	7.73	3.80	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/19/2008 11:56:00 PM	10.110	6.38	98.00	12.28	99.60	7.74	4.30	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 1:56:00 AM	9.920	6.37	98.00	12.24	99.20	7.71	4.90	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 2:56:00 AM	9.920	6.37	98.00	12.30	99.80	7.72	4.30	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 3:56:00 AM	9.920	6.37	98.00	12.29	99.70	7.73	4.70	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 4:56:00 AM	9.920	6.37	98.00	12.29	99.70	7.72	4.50	1.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 5:56:00 AM	9.920	6.37	98.00	12.29	99.70	7.73	5.50	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 7:56:00 AM	9.940	6.48	98.00	12.42	101.00	7.77	5.00	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 8:56:00 AM	9.940	6.38	98.00	12.33	100.00	7.74	5.00	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 9:56:00 AM	9.940	6.38	98.00	12.34	100.10	7.74	5.40	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 10:56:00 AM	9.940	6.37	98.00	12.31	99.80	7.74	5.70	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 11:56:00 AM	9.940	6.38	98.00	12.35	100.20	7.75	4.70	0.60		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 1:56:00 PM	10.050	6.38	98.00	12.36	100.30	7.75	4.20	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 2:56:00 PM	10.050	6.41	98.00	12.47	101.20	7.78	2.80	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 3:56:00 PM	10.040	6.43	98.00	12.48	101.40	7.79	4.60	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 4:56:00 PM	10.040	6.43	98.00	12.52	101.70	7.80	5.50	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 5:56:00 PM	10.040	6.43	98.00	12.52	101.70	7.80	6.00	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 7:56:00 PM	9.930	6.43	98.00	12.46	101.20	7.78	4.50	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 8:56:00 PM	9.930	6.40	98.00	12.45	101.10	7.77	4.70	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 9:56:00 PM	9.930	6.39	98.00	12.40	100.70	7.76	6.40	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 10:56:00 PM	9.920	6.39	98.00	12.41	100.70	7.76	5.70	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/20/2008 11:56:00 PM	9.920	6.39	98.00	12.41	100.70	7.77	6.10	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 1:56:00 AM	10.000	6.37	98.00	12.32	99.90	7.73	4.60	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 2:56:00 AM	9.990	6.41	98.00	12.46	101.20	7.77	6.00	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 3:56:00 AM	9.990	6.44	98.00	12.52	101.70	7.79	5.70	1.30		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 4:56:00 AM	9.980	6.35	98.00	12.29	99.60	7.71	5.70	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 5:56:00 AM	9.980	6.36	98.00	12.32	99.90	7.72	4.90	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 7:56:00 AM	10.000	6.48	98.00	12.50	101.70	7.80	4.20	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 8:56:00 AM	9.990	6.49	98.00	12.59	102.40	7.82	4.90	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 9:56:00 AM	9.990	6.49	98.00	12.57	102.20	7.81	5.30	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 10:56:00 AM	9.990	6.34	98.00	12.22	99.10	7.70	4.90	1.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 11:56:00 AM	9.980	6.41	98.00	12.42	100.80	7.75	5.40	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 1:56:00 PM	9.940	6.47	98.00	12.52	101.80	7.80	4.90	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 2:56:00 PM	9.930	6.52	98.00	12.67	103.20	7.83	6.10	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 3:56:00 PM	9.920	6.47	98.00	12.60	102.40	7.79	5.80	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 4:56:00 PM	9.910	6.36	98.00	12.35	100.20	7.73	4.30	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 5:56:00 PM	9.910	6.40	98.00	12.47	101.20	7.76	5.30	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 7:56:00 PM	9.910	6.52	98.00	12.67	103.20	7.84	4.70	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 8:56:00 PM	9.910	6.47	98.00	12.57	102.20	7.79	5.50	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 9:56:00 PM	9.920	6.43	98.00	12.48	101.40	7.77	4.60	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 10:56:00 PM	9.910	6.46	98.00	12.59	102.30	7.81	4.10	1.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/21/2008 11:56:00 PM	9.920	6.47	98.00	12.61	102.60	7.82	4.70	1.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 1:56:00 AM	9.950	6.42	98.00	12.47	101.30	7.77	5.70	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 2:56:00 AM	9.940	6.41	98.00	12.43	100.90	7.75	5.60	1.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 3:56:00 AM	9.940	6.39	98.00	12.41	100.70	7.74	4.20	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 4:56:00 AM	9.950	6.38	98.00	12.36	100.30	7.73	4.70	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 5:56:00 AM	9.950	6.37	98.00	12.31	99.80	7.72	5.00	1.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 7:56:00 AM	9.980	6.50	98.00	12.63	102.80	7.83	5.10	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 8:56:00 AM	9.980	6.43	98.00	12.49	101.50	7.76	4.60	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 9:56:00 AM	9.980	6.39	98.00	12.35	100.20	7.73	4.10	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 10:56:00 AM	9.980	6.39	98.00	12.37	100.40	7.73	4.20	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 11:56:00 AM	9.990	6.41	98.00	12.43	100.90	7.75	4.90	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 1:56:00 PM	10.070	6.43	98.00	12.54	101.80	7.78	5.30	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 2:56:00 PM	10.070	6.44	98.00	12.63	102.60	7.80	4.40	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 3:56:00 PM	10.080	6.46	98.00	12.72	103.40	7.84	4.90	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 4:56:00 PM	10.070	6.47	98.00	12.69	103.20	7.83	4.60	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 5:56:00 PM	10.090	6.60	98.00	12.84	104.80	7.88	4.70	1.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 7:56:00 PM	10.090	6.62	98.00	12.79	104.40	7.87	5.70	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 8:56:00 PM	10.100	6.62	98.00	12.82	104.60	7.87	6.30	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 9:56:00 PM	10.110	6.53	98.00	12.71	103.50	7.83	6.30	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 10:56:00 PM	10.120	6.53	98.00	12.65	103.00	7.83	3.90	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/22/2008 11:56:00 PM	10.120	6.52	98.00	12.63	102.80	7.81	5.20	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/23/2008 1:56:00 AM	9.980	6.53	98.00	12.68	103.20	7.84	6.50	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/23/2008 2:56:00 AM	9.980	6.53	98.00	12.74	103.80	7.85	5.40	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/23/2008 3:56:00 AM	9.990	6.52	98.00	12.74	103.70	7.84	6.60	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/23/2008 4:56:00 AM	9.990	6.53	98.00	12.71	103.50	7.85	5.80	0.80		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/23/2008 5:56:00 AM	9.990	6.53	98.00	12.73	103.70	7.84	5.00	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/23/2008 7:56:00 AM	10.080	6.53	98.00	12.66	103.10	7.83	4.90	1.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/23/2008 8:56:00 AM	10.080	6.52	98.00	12.69	103.30	7.81	3.40	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/23/2008 9:56:00 AM	10.080	6.52	98.00	12.67	103.20	7.81	5.80	1.20		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/23/2008 10:56:00 AM	10.070	6.52	98.00	12.76	103.90	7.86	4.60	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/23/2008 11:56:00 AM	10.060	6.53	98.00	12.77	104.00	7.85	6.30	1.00		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/23/2008 1:56:00 PM	9.910	6.51	98.00	12.68	103.20	7.82	5.70	0.90		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
2/23/2008 2:56:00 PM	9.900	6.48	98.00	12.65	102.90	7.81	6.00	1.10		No	DO (Good); Chlorophyll (Good); Conductivity (Good); Turbidity (Good); pH (Good); Phycocyanin (Poor); Temperature (N/A); 		Endor	
